,Bragg_Fa,Cache_Ju,Circlevi,Crescent,Dexter,Eastview,Enterpri,Ephraim,Eros_Dat,Green_Ri,Jordan_V,Jordan_V,Levellan,Levellan,Lind_#1,Little_R,Lynhart_,Mahantan,Mayday,Mcaliste,Milford,Molly_Ca,Molly_Ca,Morgan,Morgan,Onward,Pee_Dee,Perthshi,Princeto,Rogers_F,Scott,Shagbark,Silver_C,Tidewate,Tunica,Tuskegee,UAPB_Dew,UAPB_Ear,Violett,Batesvil,Blackvil,Champaig,Des_Moin,Shabbona,Stillwat
0,-3.8456531216638936,1.932920580571263,1.867021024086255,-3.4093294426584713,-4.019149812738922,-3.3316472886029187,4.964313275394425,-3.5226748178171325,-2.6205321086201447,0.9054343182107907,0.0,0.0,-2.7759972704429323,-3.5811206101013764,-0.3969202918463749,-5.2430411873282745,2.9798938892506017,-2.5166663128396523,-1.7413370193509956,-3.6975616455077907,1.9874735008856006,-4.634693192462509,-4.590664306016201,-3.5970396242643448,-3.6006622617607644,-6.35539502480045,-5.315714669363816,-4.923512522867658,-2.588118149701266,-2.8799556354144453,-4.983014222651555,-1.1163508121436017,0.08012493564496252,-8.675094044431743,-3.794694350884862,-4.972268894740492,-1.4456047980339735,-3.602519829328648,-2.364767224275591,-2.6473304074892283,-3.0150194887712973,-4.3359565568605065,-2.2087014112007637,-5.135945649018137,-2.7533269616521348
1,-6.164515899330035,-7.412082077056323,-8.969746288354823,-4.551442921432001,-5.895767098885972,-5.375275141118625,-6.14386419284561,-8.704814696135323,-7.013259828293678,-8.286683992922171,0.0,0.0,-9.480224799121578,-9.876297831287822,-11.050425798132041,-5.911861926447714,-9.232401214030936,-3.5943686889098356,-3.7060609412915557,-5.9574930768191425,-9.349487028203434,-6.626141163782399,-6.611733689600083,-9.716396761133582,-9.659311740890663,-6.063661656154204,-6.3743235655088455,-4.352119954427059,-4.440046677766001,-6.109325972996378,-6.441038297257311,-4.866385990740284,-5.564412809316948,-9.711992484792988,-5.4454336506046435,-6.973750864664692,-3.181694622769359,-6.260742461681343,-6.873243938750829,-4.6158386230468516,-4.593667216021509,-6.557881841048797,-5.174498940788535,-7.19438455347069,-5.286974905318551
2,-6.3761439504186885,-8.867856718364491,-10.407329353059131,-6.940206217028406,-6.565539351919815,-4.632812540871733,-6.187268452759634,-8.13906570246188,-7.549216200228436,-8.498616138709023,0.0,0.0,-9.230502745043307,-9.151012070114524,-11.79145852819283,-5.44102974825125,-10.120665107529959,-4.408888990614127,-3.974330297009675,-6.593187008180457,-10.162264050177786,-7.401980512570089,-7.365221653386613,-9.800722196913235,-9.678866514225573,-5.111780392312231,-6.5910800583297915,-3.600577404315633,-4.745011890982201,-6.385074125830785,-5.50986560770212,-6.238508184381664,-6.412128010201938,-8.890303834400227,-4.4620813152133785,-5.837321125802797,-3.736226887046198,-6.951539905254634,-7.495623771202003,-4.503361222214687,-5.197946850221525,-5.38391833281395,-5.983753064057066,-6.513872991131887,-4.559228214378497
3,-5.933227804432723,-8.780905716062508,-10.510620241850786,-6.41009516410191,-7.060309388465464,-6.843215179443335,-7.081725132813905,-7.922992238511114,-7.97871545748384,-8.446429095625042,0.0,0.0,-8.920747842594047,-8.69091637292416,-11.220622223731587,-5.76359882512889,-10.42495228108262,-5.031641488456293,-4.471565596019926,-7.373008183392077,-10.647829745980173,-8.2840373151179,-8.245046982675206,-9.420816930654075,-9.291309386333296,-5.072987775354555,-7.1267939952196775,-3.8599248172672413,-5.0189570350104376,-6.661528952079885,-6.7827432007915975,-7.0128074758745536,-7.137446085611956,-10.315853658536561,-6.04780623576482,-8.015894868358057,-4.373730123918585,-7.178125166892983,-8.039665563146473,-6.204285589724147,-6.046563555146621,-7.260797778132005,-7.60265768703024,-8.422927654118805,-5.994421184949616
4,-5.921929324858346,-9.926795535149033,-10.565484885603805,-8.587182419467958,-6.384961612181652,-7.852950194592297,-7.778148781105303,-8.206439565884843,-8.120023483166568,-8.631849539769815,0.0,0.0,-8.888966111807965,-8.552422752512346,-11.626651530620459,-4.451342548139922,-10.846218612468963,-3.3607793755487343,-4.143418814538797,-6.697128046963489,-11.2310128900069,-6.625538053443943,-6.606218613619986,-9.856197653526094,-9.701759101441166,-4.471228027343727,-5.777220967610656,-3.6441714427510017,-5.6094524270581,-7.022580455305368,-7.732820262419846,-6.851750343322732,-6.387284509066854,-10.604545315829165,-7.072894447728186,-8.960565110565089,-3.7592595229913925,-6.707715320778254,-8.537660268278515,-6.2414837966319014,-4.9332999516459095,-7.075000685679737,-7.721052616977212,-7.724925578519636,-6.269827494127974
5,4.320732079482681,-1.0677363557635395,-2.1297079507406433,3.965229201042812,1.5236666870117423,1.7502747254595181,-0.7115618114443115,-1.8979122930343044,0.2332500305176005,-0.2879037301602603,0.0,0.0,3.1948525597067667,3.978781927467734,-2.6673824442919796,4.286548644226889,-4.604228030934031,5.501427769252256,5.3264950744107455,1.8891446966874192,-1.3857466499316626,3.5937863321699557,3.6514786398622645,-5.867421210751023,-5.7079940613812425,2.1990516807154834,4.269999843499624,0.8530804385506373,-1.393111531575497,1.7603448416172995,0.7982409913336435,0.7350743687568254,4.077570514971131,-1.4753672655890728,1.347066238515266,0.23452898376193465,2.72302559300475,1.8685096123878218,-0.7364464817276666,1.7972154076971325,3.4977884585732117,3.090389343091728,1.888813933914907,1.9511697869552043,2.7067387721849756
6,9.432706812808414,12.199091269753216,12.440617374696322,6.0593337402344,6.05681599010123,7.183676619382273,16.115597808055412,5.00497990946373,8.54113854516913,12.950517934426973,0.0,0.0,17.199869834162882,18.26236880653785,9.923030370744168,6.871126101498336,9.849999787535872,8.163634724262353,10.38514968082108,7.537272533069981,15.709311357876574,8.060698809839591,8.134772883913671,3.3775447274396733,3.399404580252535,3.447618902297271,8.624672867415812,0.44919997558596153,2.4073802724854425,9.668443258763755,4.403415807878031,7.6671808301788245,11.502989113849166,0.3969483854625373,6.268317145270295,4.301029999723163,6.746666137695336,7.981782441052994,7.861931610107447,6.765013559141534,6.865405119567382,6.779544166465881,8.816766266051904,6.131481458875892,9.904365285954029
7,5.756450087024344,13.660140415245403,16.67696133245789,4.989509849281601,3.4932330827067894,6.017665018717471,19.618310546875023,8.428672320469884,6.271210992986528,15.23444492532752,0.0,0.0,11.698499938964867,11.972556314492309,11.980606837417163,1.838418137310365,15.047797141726344,3.2972566558093788,6.355339035478633,3.2028670514216424,18.794220568786336,2.562589467000641,2.6456829921804985,8.529577636718773,8.494366369113138,-0.8413589100778603,2.759815613916338,-2.890130852264084,1.9968303585840885,6.725486819126501,2.906912849647079,7.396301583538508,9.37885998689678,-2.1876150148723963,4.457491933509344,4.480710272619589,4.827417149697602,4.604298614576958,0.0,5.257858714695567,3.239999914834689,4.868970845213294,7.5527941022600675,3.9690319430443775,7.631743220607355
