,Alkali_M,Buffalo_,Buffalo_,Eastland,Grantsvi,Grantsvi,Holden,Lovelock,Lovelock,Marble_C,Marble_C,Mccracke,Orchard_,Porter_C,Porter_C,Price,SHELDON,SHELDON,West_Sum,Riley_10,Socorro_
0,1.948683387354824,-5.0265840640737744,-4.5687328244043535,0.630096731834064,0.24384958184663957,0.772323385946867,3.017377047345607,5.344808829072926,5.394344595654541,-2.8174321445849824,-2.662559161518874,-1.915209131277083,3.4323923149711892,4.045945434570335,3.0590560049381117,-11.08407074244674,6.1497544681324925,4.808332869585845,-1.2434890959983427,3.557300831628248,-4.922117749743402
1,-6.506723422346423,-12.633142939480846,-12.358883655454328,-6.142592226596923,-10.209274673461891,-9.90887144765544,-8.900714062281992,-9.030518699178867,-8.844258501971186,-11.809016074508891,-11.611522288381295,-8.785525658256105,-8.989479471638566,-5.854230534480145,-6.493136810388194,-15.195069992710144,-7.618150820797413,-7.681453189686809,-8.510541397183244,-9.035490751266455,-11.267433724391813
2,-7.353316511720347,-12.829922567042953,-12.638121687498106,-7.38152702845178,-9.245834003795252,-8.994318852280102,-9.972241140345213,-8.797777291757066,-8.543888391565371,-11.448207568096835,-11.21570888224793,-9.030507402374678,-10.806083754622867,-5.783275888688866,-5.9806289433184485,-14.345146202999734,-10.339714243279317,-9.738365119303637,-7.700450620908973,-9.988925025576615,-10.767747728752342
3,-8.184776187725896,-12.33351949055987,-12.17359440835672,-7.300320288319915,-9.800807921377054,-9.56615801114366,-10.822128821708038,-8.851006829178552,-8.587983321502405,-11.130166330973282,-10.924247205855433,-9.170329063426907,-10.407671052999703,-5.46824270739227,-5.739486872592797,-13.607352148317801,-11.357845070764077,-10.63480669381421,-8.256879868164042,-10.580139903298848,-10.715755815265537
4,-9.008122105605532,-12.83802074286983,-12.693398595330489,-8.194885379703875,-9.603125349680559,-9.377604516347226,-11.682980820321088,-9.254652120900685,-8.982221360755858,-11.288324539749688,-11.087317520659244,-9.583725869989163,-11.38749969119115,-5.655150687477782,-5.701777289496505,-13.304998703002907,-12.073518261156563,-11.303528874339316,-8.841966869924928,-10.90897310045028,-10.628722424387218
5,-0.422256393193428,-2.4963091860837814,-2.3014697916367255,-0.1181955306256167,-2.085800858988387,-1.7786212263435919,-2.1670853453465013,-0.7936364746093524,-0.5244187567320937,-5.615948164051954,-5.4201073759345375,-0.25862542314136705,-2.322745774212982,0.20159125911133344,0.08283632193041003,-7.323550032684233,-4.0241988029286775,-3.2616749306822155,-0.34859953742373584,-3.3679222899395946,1.4530590108430408
6,11.35386417407347,12.280053353816927,12.574800260416689,12.719753180609834,4.3257812500000234,4.842968750000022,16.474040502683106,19.06132042363007,19.12240527171011,11.285438082510987,11.857856467110793,12.287894137198489,12.719792391459169,15.758300974246563,15.486723784538334,1.593200634765648,15.247393625268462,15.436256141120246,10.377613941018787,13.232409508919504,14.514240961213638
7,15.481497948322843,7.739419232781859,8.436440181408921,13.285869399361014,7.218102238096063,7.817240169130545,19.93206395704567,21.37756812843119,21.301226656963152,16.34000033569338,16.771500335693382,10.717872301466944,14.077333889431445,18.5277337325247,17.36602300991672,2.413208986678238,22.123155964089026,20.649411423627093,12.780818511462623,18.30042393571242,11.954950283541562
