,Alkali_M,Buffalo_,Buffalo_,Eastland,Grantsvi,Grantsvi,Holden,Lovelock,Lovelock,Marble_C,Marble_C,Mccracke,Orchard_,Porter_C,Porter_C,Price,SHELDON,SHELDON,West_Sum,Riley_10,Socorro_
0,7.200370680966219,6.65859448671095,6.706792992279852,7.803700737485718,7.299968607807063,7.340814336618065,9.463648940181107,7.027694145963693,7.002328564081688,5.010180394049167,4.984596287495189,6.104182910658865,7.913908177809003,5.88904744090501,6.04808346334508,4.026705000705702,10.277632381679247,9.50860174904931,5.352201135092099,6.826529286713702,4.0483298055580015
1,3.6321176264662167,3.8560011695996623,3.8546379144821,4.0668209569247225,4.263294157260562,4.249345208340327,4.40016523642423,3.406156085396529,3.384269309935641,3.8736978426409463,3.8759125716256033,3.4319539230918967,4.826821967531228,4.347242543355661,4.511756905228692,3.7668917124262036,5.111199696652892,5.062663851762114,4.3931972440208185,3.366322973599853,3.333865355082366
2,3.3760577784949466,3.6536357950613203,3.6217792583107338,4.3183334781727085,4.039382388286941,3.990813873477679,3.8569652758175152,3.3670924925800767,3.357564921285267,4.030305400528325,4.026138276915054,3.5841636275439948,3.977253477721708,4.090478166022112,3.979269589998974,3.737718824115269,4.037756339324468,4.10690689310837,4.023897581078638,3.297583464485804,3.1902768014954006
3,3.4940283850018385,3.7611887576547667,3.7186947066165454,4.055797162998112,4.122916072852407,4.090588192910099,3.6278548593681466,3.155926101165886,3.1422318190215828,3.726537616106144,3.718767124297488,3.6193974268467755,4.201205191350608,4.2833959153412025,4.3071125989160715,4.06811554295829,3.991261459976775,4.068115684008616,4.1392590048110085,3.5748651215712104,3.1091532390021044
4,3.6534668904260483,3.8433382914145393,3.773586683873303,4.280539168650182,3.9577838034428923,3.9128197323508993,3.570294173628384,3.15995099135936,3.156064680314132,3.5792534145994668,3.5624421197589506,3.5089860098416543,3.990613589881122,4.342161114351988,4.234687784447581,4.360321868928232,4.01789856273368,4.068634171811907,4.485523591539352,3.5399101483401383,3.1225963774021293
5,7.042142425383345,8.45477457760075,8.337251737503708,8.549740280988619,7.120792663183121,7.070350210311125,7.802321057190472,6.933962460272972,6.92301980809342,7.566352934800571,7.532174999173367,6.666306174446475,7.362121693839524,7.1867376553791065,7.086959323478357,5.283549880713315,7.051412641080783,7.353849515466484,7.591483158082172,6.261423233836664,4.661938880038636
6,6.669342109411494,9.98438816549391,9.980757446781228,8.417787336176758,8.111005567850926,8.136264009853205,9.447038793809524,7.101232753993655,7.005514036114554,4.7745492155252105,4.897835459502863,6.3728836767163095,7.64008009939913,7.326224400022425,6.65419008988797,4.6318619939951615,10.235346860342759,10.31304498475747,6.824278595176337,9.185452564196291,4.9099045770595415
7,6.436561277955906,8.10706001049819,8.23625399666728,8.012240234383349,7.185733206137224,7.249777574026424,8.71089640761639,5.899898881372285,5.861437386143967,5.693180009028748,5.746423804364614,5.292118421502657,7.586199727949922,4.8743345642278255,4.937030189760665,4.043124023903051,10.279393050057976,9.716232852022802,5.387163284213853,8.834521059349067,4.504048651909657
